CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,bug
0,0,0,0,0,0,0,0,1,1,1,5,3,0,0,2,4,1,0.390244,16,15,3,0,0.390244,16,2,2,0,0,1,25,36,4,0,3,0,2,0,2,0,8,8,0,8,6,25,36,4,0,3,0,2,0,2,0,8,8,0,8,6,false
0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,0,3,1,0.794118,27,27,4,0,0.794118,27,0,0,2,2,0,7,24,0,3,0,3,3,0,3,0,3,0,0,3,0,7,24,0,3,0,3,3,0,3,0,3,0,0,3,0,false
0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,0,1,1,0.8,16,16,2,0,0.8,16,0,0,3,3,0,4,8,0,0,0,0,1,0,1,0,1,0,0,1,0,4,8,0,0,0,0,1,0,1,0,1,0,0,1,0,false
0,0,0,0,0,0,0,0,1,2,2,14,4,5,6,6,12,1,0.442623,54,46,7,0,0.442623,54,0,0,0,0,0,68,118,1,5,1,5,6,0,6,0,6,23,0,6,0,68,118,1,5,1,5,6,0,6,0,6,23,0,6,0,false
0,0,0,0,0,0,0,0,0,1,1,9,2,1,0,4,8,0.6,0.25974,20,15,3,2,0.19403,26,1,1,0,0,1,57,81,5,3,5,3,4,0,4,0,4,17,0,4,0,108,139,5,3,5,3,5,0,5,0,5,40,0,5,0,false
0.049608,1,2,1,0.065476,0.064516,11,8,2,2,2,18,7,7,4,12,21,1,0.234483,34,29,10,0,0.23494,39,1,1,0,0,1,111,149,22,10,4,2,9,1,9,0,49,45,14,44,0,127,168,37,24,4,3,11,1,10,0,84,49,26,76,9,false
0.053073,1,2,1,0.082707,0.086957,11,8,2,3,3,11,4,4,0,3,8,1,0.243243,18,16,5,0,0.208,26,1,1,0,0,1,56,82,20,9,2,1,5,1,4,0,45,30,14,39,0,99,133,35,23,2,2,7,1,5,0,80,51,26,71,9,false
0.050704,1,6,3,0.052795,0.070588,34,30,12,4,3,75,13,10,3,25,45,1,0.27234,128,84,21,0,0.275459,165,1,1,0,0,1,342,510,20,12,2,4,20,1,20,1,60,158,14,55,1,434,644,40,30,7,9,30,3,29,2,103,193,28,95,11,false
0,0,0,0,0,0,0,0,1,1,1,10,4,4,7,4,11,0.125,0.145455,8,8,1,7,0.145455,8,1,1,0,0,1,47,56,3,2,2,2,7,0,7,1,7,12,1,7,1,47,56,3,2,2,2,7,0,7,1,7,12,1,7,1,false
0,0,0,0,0,0,0,0,1,3,3,6,2,0,0,1,4,0.333333,0.358209,24,20,1,2,0.358209,24,1,1,0,0,1,43,60,3,0,3,0,3,1,2,0,3,19,1,2,0,43,60,3,0,3,0,3,1,2,0,3,19,1,2,0,false
0,0,0,0,0,0,0,0,3,1,1,7,3,1,0,3,7,1,0.233333,14,13,5,0,0.233333,14,1,1,0,0,1,46,53,18,8,0,0,4,0,4,0,44,16,13,39,0,46,53,18,8,0,0,4,0,4,0,44,16,13,39,0,false
0,0,0,0,0,0,0,0,13,5,5,93,21,44,71,36,76,1,0.562749,565,545,36,0,0.541818,596,0,0,4,4,0,439,1010,18,8,18,8,40,13,35,0,40,180,13,35,0,504,1093,37,21,22,8,45,13,39,0,78,199,25,70,9,false
0.041872,1,3,1,0.032189,0.05166,15,14,2,4,3,66,10,40,69,21,54,1,0.385621,177,175,32,0,0.385621,177,0,0,4,4,0,282,466,15,13,15,13,33,12,31,9,33,111,12,31,9,282,466,15,13,15,13,33,12,31,9,33,111,12,31,9,false
0,0,0,0,0,0,0,0,0,0,0,3,1,6,4,0,3,1,0.75,21,21,4,0,0.75,21,0,0,2,2,0,7,23,1,1,1,1,3,1,3,0,3,0,1,3,0,7,23,1,1,1,1,3,1,3,0,3,0,1,3,0,false
0,0,0,0,0,0,0,0,2,3,3,39,12,52,112,20,41,1,0.463889,167,150,21,0,0.425428,174,0,0,0,0,0,193,367,11,9,11,9,21,1,20,0,21,74,1,20,0,235,416,11,9,11,9,24,1,23,0,24,89,1,23,0,false
0,0,0,0,0,0,0,0,1,2,2,10,2,0,0,2,4,1,0.242424,16,13,2,0,0.242424,16,1,1,0,0,1,50,64,0,1,0,1,2,0,1,0,2,25,0,1,0,50,64,0,1,0,1,2,0,1,0,2,25,0,1,0,false
0.042692,8,31,13,0.036063,0.054034,155,144,3,29,4,491,89,296,649,209,352,1,0.326813,1203,1025,110,0,0.309325,1224,0,0,0,0,0,2478,4003,31,53,31,53,143,0,109,8,143,1357,0,109,8,2733,4298,53,67,35,56,159,0,119,8,193,1469,1,143,8,false
0.092233,1,1,1,0.116788,0.153061,16,15,2,3,3,20,9,0,0,7,10,1,0.20354,23,12,4,0,0.185484,23,1,1,0,0,1,90,126,1,0,1,0,3,0,3,0,3,51,0,3,0,101,137,1,0,1,0,5,0,5,0,5,53,0,5,0,false
0,0,0,0,0,0,0,0,0,0,0,2,0,9,1,0,2,1,0.8,20,20,3,0,0.8,20,0,0,8,8,0,5,16,0,0,0,0,2,0,2,0,2,0,0,2,0,5,16,0,0,0,0,2,0,2,0,2,0,0,2,0,false
0.287532,2,5,2,0.194631,0.229358,29,25,1,1,1,10,8,3,1,4,7,1,0.269231,21,20,4,0,0.191489,27,0,0,0,0,0,57,86,3,1,3,1,3,0,3,0,3,24,0,3,0,114,149,4,1,4,1,8,0,8,1,8,44,0,8,1,false
0,0,0,0,0,0,0,0,3,3,3,24,8,2,3,11,19,0.875,0.133333,14,13,7,1,0.167883,23,0,0,0,0,0,91,129,5,0,5,0,8,0,7,0,8,46,0,7,0,114,156,7,0,7,0,10,0,8,0,10,52,0,8,0,false
0.286802,2,5,2,0.184211,0.225225,28,25,1,1,1,10,6,5,2,4,7,1,0.212963,23,22,4,0,0.1875,27,0,0,0,0,0,85,117,5,1,5,1,3,0,3,0,3,22,0,3,0,117,152,6,1,6,1,6,0,6,0,6,32,0,6,0,false
0.209945,1,1,1,0.235294,0.258621,16,15,2,3,3,5,9,0,0,8,10,1,0.122807,7,4,3,0,0.102941,7,1,1,0,0,1,50,57,0,0,0,0,2,0,2,0,2,20,0,2,0,61,68,0,0,0,0,4,0,4,0,4,22,0,4,0,false
0,0,0,0,0,0,0,0,2,4,3,9,5,0,0,4,7,1,0.127273,7,6,3,0,0.127273,7,1,1,0,0,1,48,58,0,0,0,0,3,0,2,0,3,27,0,2,0,48,58,0,0,0,0,3,0,2,0,3,27,0,2,0,false
0,0,0,0,0,0,0,0,2,2,2,6,8,0,0,9,11,1,0.108696,5,4,3,0,0.125,17,1,1,0,0,1,41,54,0,0,0,0,2,0,2,0,2,23,0,2,0,119,151,5,2,5,2,7,0,5,0,7,49,0,5,0,false
0,0,0,0,0,0,0,0,1,2,1,5,2,7,1,1,2,1,0.290323,9,8,2,0,0.290323,9,0,0,0,0,0,22,25,0,0,0,0,1,0,1,0,1,9,0,1,0,22,25,0,0,0,0,1,0,1,0,1,9,0,1,0,false
0,0,0,0,0,0,0,0,2,5,4,25,6,0,0,8,11,0.666667,0.089041,13,5,2,1,0.089041,13,1,1,0,0,1,133,160,0,0,0,0,3,0,2,0,3,81,0,2,0,133,160,0,0,0,0,3,0,2,0,3,81,0,2,0,false
0.319876,2,5,2,0.294118,0.317073,30,26,2,3,3,11,8,0,0,7,9,1,0.118421,9,4,3,0,0.096774,9,1,1,0,0,1,67,83,0,0,0,0,2,0,2,0,2,39,0,2,0,84,102,0,0,0,0,5,0,5,0,5,43,0,5,0,false
0.23356,2,5,2,0.18543,0.227273,28,25,2,3,3,11,9,0,0,6,8,1,0.266667,28,4,3,0,0.2,28,1,1,0,0,1,77,115,0,0,0,0,2,0,2,0,2,46,0,2,0,112,151,0,0,0,0,6,0,6,0,6,58,0,6,0,false
0,0,0,0,0,0,0,0,2,3,2,12,8,0,0,10,13,1,0.171429,18,12,4,0,0.171429,18,1,1,0,0,1,87,108,1,0,1,0,3,0,3,0,3,53,0,3,0,87,108,1,0,1,0,3,0,3,0,3,53,0,3,0,false
0,0,0,0,0,0,0,0,0,1,1,3,5,1,1,2,4,1,0.470588,16,16,3,0,0.470588,16,3,3,0,0,1,18,27,9,4,1,1,2,0,2,0,14,6,6,11,0,18,27,9,4,1,1,2,0,2,0,14,6,6,11,0,false
0,0,0,0,0,0,0,0,1,1,1,6,3,11,21,3,8,1,0.633027,69,68,6,0,0.633027,69,1,1,0,0,1,40,114,13,4,12,3,5,10,5,0,10,9,10,8,0,40,114,13,4,12,3,5,10,5,0,10,9,10,8,0,false
0,0,0,0,0,0,0,0,1,1,1,5,2,5,6,2,6,1,0.592105,45,44,5,0,0.592105,45,1,1,0,0,1,31,74,6,3,5,2,4,3,4,0,9,8,3,7,0,31,74,6,3,5,2,4,3,4,0,9,8,3,7,0,false
0,0,0,0,0,0,0,0,1,0,0,3,1,5,7,2,5,1,0.585366,24,23,4,0,0.585366,24,1,1,0,0,1,17,34,2,2,1,1,3,0,3,0,8,4,0,6,0,17,34,2,2,1,1,3,0,3,0,8,4,0,6,0,false
0,0,0,0,0,0,0,0,1,1,1,5,2,9,14,3,7,0.8,0.57971,40,40,4,1,0.57971,40,1,1,1,2,1,29,71,8,3,7,2,4,6,4,0,9,7,6,7,0,29,71,8,3,7,2,4,6,4,0,9,7,6,7,0,false
0,0,0,0,0,0,0,0,1,0,0,4,2,1,1,2,6,1,0.565217,26,26,5,0,0.565217,26,1,1,0,0,1,20,38,2,2,1,1,4,0,4,0,9,4,0,7,0,20,38,2,2,1,1,4,0,4,0,9,4,0,7,0,false
0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,2,1,0.611111,11,11,2,0,0.611111,11,1,1,0,0,1,7,11,1,1,0,0,1,0,1,0,6,1,0,4,0,7,11,1,1,0,0,1,0,1,0,6,1,0,4,0,false
0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,2,1,0.631579,12,12,2,0,0.631579,12,1,1,0,0,1,7,11,1,1,0,0,1,0,1,0,6,1,0,4,0,7,11,1,1,0,0,1,0,1,0,6,1,0,4,0,false
0,0,0,0,0,0,0,0,1,1,1,6,2,7,8,3,8,1,0.634409,59,58,6,0,0.634409,59,1,1,0,0,1,34,92,7,3,6,2,5,4,5,0,10,9,4,8,0,34,92,7,3,6,2,5,4,5,0,10,9,4,8,0,false
0,0,0,0,0,0,0,0,0,0,0,3,3,4,8,2,5,0.333333,0.583333,21,21,1,2,0.583333,21,2,2,1,1,1,15,18,8,3,0,0,3,0,2,0,12,3,6,9,0,15,18,8,3,0,0,3,0,2,0,12,3,6,9,0,false
0,0,0,0,0,0,0,0,0,0,0,1,2,16,4,1,2,1,0.631579,12,12,2,0,0.631579,12,1,1,0,0,1,7,11,1,1,0,0,1,0,1,0,6,1,0,4,0,7,11,1,1,0,0,1,0,1,0,6,1,0,4,0,false
0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,1,3,0.666667,0.517241,15,15,2,1,0.454545,15,1,1,0,0,1,14,24,2,2,1,1,2,0,2,0,7,4,0,5,0,18,28,4,2,3,1,2,2,2,0,7,4,2,5,0,false
0,0,0,0,0,0,0,0,1,0,0,4,4,2,2,4,8,0.4,0.34375,11,11,2,3,0.34375,11,1,1,0,0,1,21,29,2,3,1,2,4,0,4,0,9,5,0,7,0,21,29,2,3,1,2,4,0,4,0,9,5,0,7,0,false
0,0,0,0,0,0,0,0,0,0,0,1,2,3,11,1,2,1,0.611111,11,11,2,0,0.611111,11,1,1,0,0,1,7,11,1,1,0,0,1,0,1,0,6,1,0,4,0,7,11,1,1,0,0,1,0,1,0,6,1,0,4,0,false
0,0,0,0,0,0,0,0,1,0,0,4,2,1,1,2,6,0.8,0.410256,16,16,4,1,0.410256,16,1,1,0,0,1,23,39,3,3,2,2,4,0,4,0,9,6,0,7,0,23,39,3,3,2,2,4,0,4,0,9,6,0,7,0,false
0,0,0,0,0,0,0,0,1,1,1,4,1,4,3,2,5,0.75,0.441176,15,15,3,1,0.441176,15,1,1,0,0,1,19,32,2,2,1,1,3,0,3,0,8,6,0,6,0,19,32,2,2,1,1,3,0,3,0,8,6,0,6,0,false
0,0,0,0,0,0,0,0,1,1,1,5,2,9,10,3,7,1,0.608696,42,41,5,0,0.608696,42,1,1,0,0,1,27,68,6,3,5,2,4,4,4,0,9,7,4,7,0,27,68,6,3,5,2,4,4,4,0,9,7,4,7,0,false
0.036042,3,12,3,0.056277,0.067039,26,24,1,3,3,15,15,4,3,24,30,1,0.130952,22,21,2,0,0.142529,62,2,2,0,0,1,146,196,12,2,8,0,6,0,1,0,23,100,0,15,0,373,462,17,7,13,5,25,0,13,1,42,182,0,27,1,false
0.086957,6,6,6,0.063745,0.067416,16,12,1,3,3,17,10,1,1,22,27,1,0.198198,44,16,2,0,0.193833,44,2,2,0,0,1,178,246,21,2,17,0,5,1,1,0,22,101,1,15,0,183,251,21,2,17,0,6,1,2,0,23,102,1,16,0,false
0.150106,3,12,3,0.191919,0.226667,38,34,2,1,1,22,2,3,5,6,19,1,0.202797,29,28,10,0,0.189744,37,0,0,0,0,0,114,148,1,5,1,5,13,0,9,1,13,48,0,9,1,158,198,3,6,3,6,16,0,10,1,16,61,0,10,1,false
0.327787,4,4,4,0.147239,0.183206,24,24,1,0,0,6,9,3,2,8,13,1,0.204301,19,19,2,0,0.166667,27,2,2,0,0,1,74,101,10,2,6,0,5,0,1,1,22,48,0,15,1,135,163,10,2,6,0,8,0,4,1,25,76,0,18,1,false
0.616896,4,9,9,0.529412,0.542056,72,58,1,5,1,8,2,0,0,7,10,1,0.18797,25,13,4,0,0.18797,25,2,2,0,0,1,108,136,14,2,10,0,3,0,3,0,20,53,0,17,0,108,136,14,2,10,0,3,0,3,0,20,53,0,17,0,false
0.058083,1,1,1,0.040678,0.053571,12,12,1,3,2,24,12,2,1,26,29,0,0.133333,32,3,0,2,0.13806,37,2,2,0,0,1,208,271,17,2,13,0,3,0,1,0,20,121,0,15,0,231,295,17,2,13,0,4,0,2,0,21,130,0,16,0,false
0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,3,6,0.5,0.5,15,15,1,1,0.5,15,3,3,0,0,1,15,29,13,3,0,1,3,0,1,0,26,3,0,15,0,15,29,13,3,0,1,3,0,1,0,26,3,0,15,0,false
0,0,0,0,0,0,0,0,1,0,0,6,4,3,0,8,14,1,0.137255,14,14,4,0,0.130435,18,2,2,0,0,1,88,109,14,2,10,0,6,2,3,0,23,47,2,17,0,120,142,14,3,10,1,10,2,6,0,27,53,2,20,0,false
0.031573,1,1,1,0.02445,0.021739,10,7,1,1,1,11,9,1,1,18,24,1,0.101449,21,19,2,0,0.110811,41,2,2,0,0,1,186,242,25,2,21,0,6,0,1,0,23,116,0,15,0,329,409,41,2,37,0,11,0,2,0,28,191,0,16,0,false
0,0,0,0,0,0,0,0,1,2,2,8,10,2,0,18,21,1,0.196581,23,16,2,0,0.181818,30,2,2,0,0,1,94,128,11,2,7,0,3,0,1,0,20,55,0,15,0,135,169,11,2,7,0,5,0,3,0,22,71,0,17,0,false
0,0,0,0,0,0,0,0,1,0,0,3,3,1,0,7,10,1,0.217949,17,8,4,0,0.212766,20,2,2,0,0,1,61,87,13,2,9,0,3,0,3,0,20,32,0,17,0,74,100,13,2,9,0,4,0,4,0,21,39,0,18,0,false
0.195509,10,10,10,0.168182,0.150602,37,25,1,3,2,17,4,4,0,12,15,1,0.161616,32,19,2,0,0.156863,32,2,2,0,0,1,166,214,20,2,16,0,3,5,1,0,20,84,5,15,0,172,220,20,2,16,0,4,5,2,0,21,86,5,16,0,false
0,0,0,0,0,0,0,0,3,0,0,8,7,4,4,12,20,1,0.204545,18,16,6,0,0.204545,18,2,2,0,0,1,70,90,11,2,0,1,8,0,5,0,28,37,0,17,1,70,90,11,2,0,1,8,0,5,0,28,37,0,17,1,false
0.195312,7,8,8,0.18984,0.162362,71,44,1,2,2,15,8,2,3,24,34,0.888889,0.229102,74,21,8,1,0.213873,74,2,2,0,0,1,249,351,31,5,27,3,10,0,8,1,27,112,0,22,1,272,374,31,5,27,3,12,0,10,1,29,121,0,24,1,false
0,0,0,0,0,0,0,0,3,0,0,3,2,1,2,3,6,0,0,0,0,0,4,0,0,0,0,0,0,0,17,21,1,0,1,0,3,0,3,0,3,4,0,3,0,17,21,1,0,1,0,3,0,3,0,3,4,0,3,0,false
0.138122,1,1,1,0.12605,0.11236,15,10,1,3,3,9,2,0,0,7,10,1,0.166667,18,9,3,0,0.166667,18,2,2,0,0,1,90,119,11,2,7,0,3,0,2,0,20,48,0,16,0,90,119,11,2,7,0,3,0,2,0,20,48,0,16,0,false
0,0,0,0,0,0,0,0,1,2,2,15,9,3,0,16,20,1,0.148387,23,17,2,0,0.151815,46,2,2,0,0,1,132,191,14,2,10,0,4,0,1,0,21,84,0,15,0,257,334,17,5,12,3,16,0,9,1,39,134,0,29,7,false
0,0,0,0,0,0,0,0,1,4,4,13,8,2,1,17,23,1,0.185567,18,14,5,0,0.196262,21,2,2,0,0,1,79,105,12,2,1,1,6,0,4,0,26,32,0,16,1,86,112,16,4,1,1,7,0,5,0,44,33,0,31,1,false
0.285714,1,2,2,0.212766,0.242424,20,16,1,0,0,3,3,0,0,12,15,1,0.211765,18,8,2,0,0.211765,18,2,2,0,0,1,67,94,13,2,9,0,3,0,1,0,20,39,0,15,0,67,94,13,2,9,0,3,0,1,0,20,39,0,15,0,false
0.372881,6,7,7,0.346667,0.304348,52,35,1,3,3,8,5,1,0,12,15,1,0.181102,23,14,2,0,0.181818,26,2,2,0,0,1,104,137,15,2,11,0,3,0,1,0,20,54,0,15,0,117,150,15,2,11,0,4,0,2,0,21,57,0,16,0,false
0.023328,1,1,1,0.041063,0.045045,17,15,1,3,3,19,17,5,5,20,28,1,0.14557,23,22,2,0,0.096859,37,2,2,0,0,1,135,181,10,2,6,0,8,0,1,1,25,82,0,15,1,345,414,18,16,9,6,30,0,21,2,66,156,0,50,6,false
0.299547,8,13,9,0.191304,0.225714,88,79,2,2,2,9,7,2,2,17,21,1,0.178218,36,16,2,0,0.143541,60,2,2,0,0,1,166,236,22,2,18,0,4,0,1,0,21,104,0,15,0,358,460,33,4,27,1,12,0,7,0,34,220,0,25,1,false
0.085008,3,12,3,0.100775,0.125,26,24,1,0,0,5,4,3,0,4,9,1,0.31746,20,19,2,0,0.208661,53,2,2,0,0,1,43,68,7,2,3,0,5,1,1,0,22,20,1,15,0,201,258,11,7,7,5,18,1,10,1,35,81,1,24,1,false
0.482245,14,17,17,0.429245,0.427711,91,71,1,0,0,4,5,1,0,22,25,1,0.148936,28,13,4,0,0.14359,28,2,2,0,0,1,160,205,26,2,22,0,3,0,3,0,20,75,0,17,0,167,212,26,2,22,0,4,0,4,0,21,78,0,18,0,false
0.250578,4,7,5,0.189189,0.20438,63,56,2,5,5,25,15,2,2,17,23,1,0.068182,18,16,5,0,0.071895,22,1,1,0,0,1,246,293,14,2,12,1,6,0,4,0,11,158,0,8,1,284,333,14,2,12,1,7,0,5,0,12,180,0,9,1,false
0.401521,8,15,9,0.291667,0.316327,112,93,1,5,5,17,10,3,2,12,17,1,0.150602,25,19,2,0,0.134831,48,2,2,0,0,1,141,196,14,2,10,0,5,0,1,0,22,95,0,15,0,308,384,20,4,16,2,15,0,9,0,32,172,0,23,0,false
0.341189,11,29,21,0.331897,0.33871,77,63,1,1,1,8,7,2,0,12,15,0.5,0.08982,15,7,1,1,0.086957,18,2,2,0,0,1,152,195,23,2,19,0,3,0,1,0,20,82,0,15,0,189,232,23,2,19,0,5,0,3,0,22,103,0,17,0,false
0,0,0,0,0,0,0,0,2,2,2,24,4,2,4,5,16,1,0.14966,22,21,11,0,0.148352,27,0,0,0,0,0,125,152,5,6,5,6,11,0,10,1,11,58,0,10,1,155,186,8,6,8,6,14,0,11,1,14,69,0,11,1,false
0.057481,2,2,2,0.022852,0.025229,25,22,2,2,2,10,23,15,7,27,32,1,0.161491,26,23,3,0,0.111111,113,1,1,0,0,1,135,218,10,0,10,0,5,0,2,0,5,89,0,2,0,904,1094,46,9,44,9,54,5,35,3,68,472,5,49,7,false
0.072367,3,8,4,0.039526,0.04339,50,43,1,4,4,12,24,17,6,27,31,1,0.14881,25,23,3,0,0.131933,157,0,0,0,0,0,143,240,9,1,9,1,4,0,2,0,4,96,0,2,0,1033,1265,39,8,37,8,50,7,31,2,64,525,7,45,6,false
0,0,0,0,0,0,0,0,1,1,1,8,8,3,3,8,13,1,0.242991,26,26,2,0,0.242857,34,0,0,0,0,0,81,122,2,0,2,0,5,2,1,0,5,45,2,1,0,106,149,8,0,8,0,7,8,3,0,7,52,8,3,0,false
0.074434,2,4,2,0.09322,0.123596,11,11,2,4,1,18,5,1,1,4,14,1,0.189189,21,20,7,0,0.189189,21,0,0,0,0,0,90,118,9,0,9,0,10,0,6,0,10,37,0,6,0,90,118,9,0,9,0,10,0,6,0,10,37,0,6,0,false
0,0,0,0,0,0,0,0,0,3,3,5,2,2,2,1,3,1,0.181818,10,9,1,0,0.181818,10,0,0,0,0,0,45,53,3,0,3,0,2,0,0,1,2,24,0,0,1,45,53,3,0,3,0,2,0,0,1,2,24,0,0,1,false
0,0,0,0,0,0,0,0,1,4,4,29,10,5,4,12,20,1,0.160976,33,30,1,0,0.173116,85,0,0,0,0,0,172,217,9,1,9,1,8,2,0,0,8,100,2,0,0,406,524,30,4,30,4,24,2,4,0,24,191,2,4,0,false
0.029639,2,4,2,0.045455,0.055276,11,11,2,11,2,40,7,1,1,6,17,1,0.134199,31,29,8,0,0.134199,31,0,0,0,0,0,200,242,23,0,23,0,11,0,7,0,11,112,0,7,0,200,242,23,0,23,0,11,0,7,0,11,112,0,7,0,false
0,0,0,0,0,0,0,0,1,3,3,25,14,17,11,15,27,1,0.226804,44,42,8,0,0.171053,52,1,1,0,0,1,150,219,13,2,13,2,12,1,7,0,12,71,1,7,0,252,325,14,2,13,2,17,1,12,0,23,110,1,18,6,false
0,0,0,0,0,0,0,0,1,2,2,9,7,10,3,4,10,1,0.333333,38,38,7,0,0.25,46,1,1,0,0,1,76,135,7,0,7,0,6,0,6,4,6,33,0,6,4,138,201,8,0,8,0,15,0,14,4,15,51,0,14,4,false
0,0,0,0,0,0,0,0,1,2,2,23,8,11,8,12,22,1,0.24031,31,28,2,0,0.182927,75,0,0,0,0,0,98,141,3,3,3,3,10,0,1,0,10,54,0,1,0,335,442,9,7,9,5,25,0,12,0,31,156,0,18,0,false
0,0,0,0,0,0,0,0,1,3,3,36,13,3,2,21,27,1,0.104918,32,20,3,0,0.120846,40,0,0,0,0,0,273,351,23,0,23,0,6,0,2,0,6,144,0,2,0,291,373,24,0,24,0,9,0,4,0,9,148,0,4,0,false
0,0,0,0,0,0,0,0,1,1,1,8,4,0,0,9,13,1,0.16,12,10,4,0,0.16,12,0,0,0,0,0,63,82,2,2,2,2,4,0,3,0,4,41,0,3,0,63,82,2,2,2,2,4,0,3,0,4,41,0,3,0,false
0,0,0,0,0,0,0,0,1,5,3,21,6,0,0,9,14,1,0.13986,20,12,4,0,0.13986,20,0,0,0,0,0,123,158,2,2,2,2,5,0,3,0,5,67,0,3,0,123,158,2,2,2,2,5,0,3,0,5,67,0,3,0,false
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,3,0.5,0.6,15,15,1,1,0.6,15,0,0,0,0,0,10,11,0,0,0,0,1,0,1,0,1,3,0,1,0,10,11,0,0,0,0,1,0,1,0,1,3,0,1,0,false
0,0,0,0,0,0,0,0,1,6,4,20,4,1,1,5,9,0.2,0.021978,2,2,1,4,0.021978,2,0,0,0,0,0,89,100,3,2,3,2,4,0,4,0,4,45,0,4,0,89,100,3,2,3,2,4,0,4,0,4,45,0,4,0,false
0,0,0,0,0,0,0,0,1,2,2,7,5,2,3,6,10,1,0.408451,29,28,4,0,0.408451,29,2,2,0,0,1,42,68,2,7,1,2,4,0,3,0,10,17,0,9,0,42,68,2,7,1,2,4,0,3,0,10,17,0,9,0,false
0,0,0,0,0,0,0,0,1,3,3,32,2,1,1,1,8,1,0.435798,112,74,5,0,0.435798,112,1,1,0,0,1,145,284,8,1,7,1,7,0,4,0,8,78,0,5,0,145,284,8,1,7,1,7,0,4,0,8,78,0,5,0,false
0,0,0,0,0,0,0,0,1,3,3,23,6,3,4,5,12,1,0.235294,24,22,7,0,0.235294,24,1,1,2,2,1,78,106,1,5,1,5,7,0,6,0,7,39,0,6,0,78,106,1,5,1,5,7,0,6,0,7,39,0,6,0,false
0,0,0,0,0,0,0,0,0,1,1,6,3,4,0,2,7,1,0.365854,15,14,6,0,0.365854,15,1,1,0,0,1,26,35,0,5,0,5,5,0,5,0,5,7,0,5,0,26,35,0,5,0,5,5,0,5,0,5,7,0,5,0,false
0,0,0,0,0,0,0,0,1,2,2,13,6,5,6,9,18,1,0.269231,35,34,9,0,0.259259,35,2,2,0,0,1,95,130,6,8,5,3,9,0,8,3,15,34,0,14,3,100,135,6,8,5,3,10,0,9,3,16,35,0,15,3,false
0,0,0,0,0,0,0,0,1,1,1,10,6,6,3,4,11,1,0.355263,27,27,8,0,0.355263,27,1,1,0,0,1,49,77,4,2,4,2,7,2,7,1,7,16,2,7,1,49,77,4,2,4,2,7,2,7,1,7,16,2,7,1,false
0,0,0,0,0,0,0,0,1,1,1,4,0,4,2,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,27,31,3,1,3,1,3,0,3,0,3,7,0,3,0,27,31,3,1,3,1,3,0,3,0,3,7,0,3,0,false
0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,0,2,0.333333,0.375,3,3,1,2,0.375,3,0,0,2,2,0,5,6,0,1,0,1,2,0,2,0,2,0,0,2,0,5,6,0,1,0,1,2,0,2,0,2,0,0,2,0,false
0,0,0,0,0,0,0,0,3,5,4,30,3,7,6,1,11,1,0.145946,27,24,11,0,0.145946,27,0,0,0,0,0,158,193,4,2,4,2,10,0,10,1,10,103,0,10,1,158,193,4,2,4,2,10,0,10,1,10,103,0,10,1,false
0,0,0,0,0,0,0,0,1,5,5,28,22,4,1,43,48,1,0.104545,23,18,2,0,0.097458,23,2,2,0,0,1,197,244,8,0,7,0,5,0,1,0,11,105,0,7,6,213,260,8,0,7,0,8,0,4,0,14,109,0,10,6,false
0,0,0,0,0,0,0,0,1,1,1,20,11,9,6,12,22,1,0.271318,35,34,6,0,0.252809,45,1,1,0,0,1,94,134,6,2,6,2,10,6,5,0,10,43,6,5,0,133,182,11,2,11,2,14,11,6,0,14,60,11,6,0,false
0.039191,1,2,2,0.02214,0.025852,24,22,1,3,2,48,29,22,16,28,50,1,0.197772,71,61,15,0,0.132353,135,1,2,0,0,2,288,431,16,2,16,2,22,6,14,1,22,151,6,14,1,885,1084,26,3,26,3,61,6,41,1,63,431,6,43,1,false
0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,1,0.5,0.666667,6,6,1,1,0.666667,6,0,0,3,5,0,3,3,0,0,0,0,1,0,1,0,1,0,0,1,0,3,3,0,0,0,0,1,0,1,0,1,0,0,1,0,false
0,0,0,0,0,0,0,0,1,4,4,34,3,1,1,2,7,1,0.421053,80,49,5,0,0.421053,80,1,1,0,0,1,110,196,4,1,3,1,5,0,4,0,6,58,0,5,0,110,196,4,1,3,1,5,0,4,0,6,58,0,5,0,false
