CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,bug
0.51551,2,20,5,0.306502,0.509677,99,79,1,3,3,53,8,8,8,18,32,1,0.432234,118,115,15,0,0.432234,118,0,0,0,0,0,155,323,2,8,2,8,14,0,14,0,14,99,0,14,0,155,323,2,8,2,8,14,0,14,0,14,99,0,14,0,0
0.40404,3,34,7,0.209424,0.379747,40,30,2,1,1,18,12,14,21,11,18,1,0.509317,82,82,8,0,0.509317,82,0,0,7,12,0,79,191,14,2,14,2,7,11,7,0,7,35,11,7,0,79,191,14,2,14,2,7,11,7,0,7,35,11,7,0,0
0,0,0,0,0,0,0,0,2,0,0,3,2,1,1,3,6,1,0.65625,21,21,4,0,0.65625,21,2,2,0,0,1,11,30,15,3,0,0,3,0,3,0,12,3,11,11,1,11,30,15,3,0,0,3,0,3,0,12,3,11,11,1,0
0.651007,2,3,2,0.300971,0.5,31,23,1,1,1,8,4,2,2,9,16,1,0.494505,45,45,8,0,0.494505,45,1,1,0,0,1,46,103,19,5,5,3,7,0,7,0,13,19,11,13,0,46,103,19,5,5,3,7,0,7,0,13,19,11,13,0,0
0,0,0,0,0,0,0,0,2,0,0,3,2,1,1,3,6,1,0.62069,18,18,4,0,0.62069,18,2,2,0,0,1,11,29,15,3,0,0,3,0,3,0,12,3,11,11,1,11,29,15,3,0,0,3,0,3,0,12,3,11,11,1,0
0,0,0,0,0,0,0,0,2,0,0,3,2,1,1,3,6,1,0.62069,18,18,4,0,0.62069,18,2,2,0,0,1,11,29,15,3,0,0,3,0,3,0,12,3,11,11,1,11,29,15,3,0,0,3,0,3,0,12,3,11,11,1,0
0.651007,2,3,2,0.290909,0.510638,32,24,1,1,1,8,4,2,2,9,16,1,0.520408,51,51,8,0,0.520408,51,1,1,0,0,1,47,110,19,5,5,3,7,0,7,0,13,19,11,13,0,47,110,19,5,5,3,7,0,7,0,13,19,11,13,0,0
0,0,0,0,0,0,0,0,2,0,0,3,2,1,1,3,6,1,0.62069,18,18,4,0,0.62069,18,2,2,0,0,1,11,29,15,3,0,0,3,0,3,0,12,3,11,11,1,11,29,15,3,0,0,3,0,3,0,12,3,11,11,1,0
0.651007,2,3,2,0.292453,0.5,31,23,1,1,1,8,4,2,2,9,16,1,0.510638,48,48,8,0,0.510638,48,1,1,0,0,1,46,106,19,5,5,3,7,0,7,0,13,19,11,13,0,46,106,19,5,5,3,7,0,7,0,13,19,11,13,0,0
0,0,0,0,0,0,0,0,1,1,1,7,3,5,5,5,11,1,0.56962,45,45,7,0,0.56962,45,1,1,0,0,1,34,85,18,4,4,2,6,0,6,0,12,13,11,12,0,34,85,18,4,4,2,6,0,6,0,12,13,11,12,0,0
0,0,0,0,0,0,0,0,1,0,0,4,4,1,1,6,10,1,0.6,27,27,5,0,0.6,27,2,2,0,0,1,18,46,16,3,1,0,4,0,4,0,13,6,11,12,1,18,46,16,3,1,0,4,0,4,0,13,6,11,12,1,0
0,0,0,0,0,0,0,0,1,0,0,4,1,5,5,1,5,1,0.615385,24,24,5,0,0.615385,24,1,1,0,0,1,15,40,15,3,1,1,4,0,4,0,10,4,11,10,0,15,40,15,3,1,1,4,0,4,0,10,4,11,10,0,0
0,0,0,0,0,0,0,0,2,2,2,33,5,0,0,12,35,1,0.644013,199,199,16,0,0.644013,199,5,6,0,0,1,110,297,42,54,7,11,23,0,15,8,172,47,0,123,43,110,297,42,54,7,11,23,0,15,8,172,47,0,123,43,0
0,0,0,0,0,0,0,0,1,2,2,18,9,5,5,9,18,1,0.493151,72,65,6,0,0.493151,72,3,4,2,5,1,74,159,14,15,4,3,9,0,5,2,89,37,0,73,17,74,159,14,15,4,3,9,0,5,2,89,37,0,73,17,0
0,0,0,0,0,0,0,0,1,3,3,105,15,3,11,21,85,1,0.537783,427,412,39,0,0.533993,432,4,5,3,3,1,367,912,35,45,21,30,64,0,38,18,153,166,0,111,35,377,923,37,49,21,31,65,0,39,18,162,167,0,119,36,0
0,0,0,0,0,0,0,0,1,2,1,12,4,1,1,4,10,1,0.492958,35,35,7,0,0.492958,35,0,0,0,0,0,36,74,3,2,3,2,6,0,6,3,6,15,0,6,3,36,74,3,2,3,2,6,0,6,3,6,15,0,6,3,0
0,0,0,0,0,0,0,0,1,4,4,33,6,4,3,5,20,1,0.442211,88,87,14,0,0.442211,88,0,0,0,0,0,111,215,6,6,6,6,15,0,13,5,15,52,0,13,5,111,215,6,6,6,6,15,0,13,5,15,52,0,13,5,0
0,0,0,0,0,0,0,0,3,2,1,48,10,0,0,9,40,1,0.587805,241,235,21,0,0.58156,246,4,5,0,0,1,169,470,28,27,14,12,31,0,20,12,120,71,0,93,29,177,479,30,31,14,13,32,0,21,12,129,72,0,101,30,0
0.165329,2,8,2,0.072289,0.151042,30,29,1,2,2,43,7,0,0,13,33,1,0.548571,192,185,19,0,0.528256,215,2,2,0,0,1,158,369,26,9,17,0,20,0,18,17,59,73,0,47,24,192,415,31,18,20,3,23,3,21,17,78,80,3,64,26,0
0.198113,1,3,1,0.104651,0.184783,18,17,1,1,1,20,5,0,0,9,18,1,0.461988,79,77,8,0,0.461988,79,2,2,0,0,1,92,172,16,9,7,0,9,0,7,6,48,43,0,36,13,92,172,16,9,7,0,9,0,7,6,48,43,0,36,13,0
0,0,0,0,0,0,0,0,3,1,1,12,6,0,0,8,17,1,0.613208,65,65,7,0,0.613208,65,5,6,0,0,1,41,98,38,45,3,2,9,0,6,3,158,14,0,115,38,41,98,38,45,3,2,9,0,6,3,158,14,0,115,38,0
0,0,0,0,0,0,0,0,1,3,3,42,11,11,16,28,46,1,0.471154,147,137,15,0,0.471154,147,0,0,0,0,0,165,348,12,2,12,2,18,0,14,6,18,89,0,14,6,165,348,12,2,12,2,18,0,14,6,18,89,0,14,6,0
0,0,0,0,0,0,0,0,3,1,1,38,6,0,0,10,36,1,0.593333,178,178,20,0,0.593333,178,5,6,0,0,1,122,286,41,58,6,15,26,0,19,6,175,50,0,128,41,122,286,41,58,6,15,26,0,19,6,175,50,0,128,41,0
0,0,0,0,0,0,0,0,1,1,1,28,7,1,0,21,37,1,0.570447,166,156,15,0,0.51503,257,2,2,0,0,1,125,318,23,9,14,0,16,2,14,12,55,58,2,43,19,242,542,42,18,31,6,31,12,29,15,78,98,12,65,23,0
0.037538,1,2,1,0.033333,0.047101,16,13,3,3,3,52,18,2,0,50,74,1,0.392694,172,154,14,0,0.386667,174,2,3,0,0,2,266,467,38,14,18,2,24,1,13,11,57,152,9,23,15,276,480,71,17,18,2,25,1,13,11,69,157,9,33,15,1
0.249007,1,4,2,0.117216,0.155844,32,24,1,2,2,32,10,1,1,24,37,1,0.360996,87,72,10,0,0.360996,87,2,2,0,0,1,154,273,17,9,8,0,13,0,9,7,52,92,0,38,14,154,273,17,9,8,0,13,0,9,7,52,92,0,38,14,0
0.232227,1,14,2,0.074713,0.138298,26,26,1,6,2,64,3,9,12,3,14,1,0.401274,126,116,11,0,0.401274,126,0,0,3,3,0,188,348,33,3,33,3,11,0,10,0,11,89,0,10,0,188,348,33,3,33,3,11,0,10,0,11,89,0,10,0,0
0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,0,4,1,0.766667,23,23,5,0,0.766667,23,0,0,1,8,0,7,30,0,0,0,0,4,0,4,1,4,0,0,4,1,7,30,0,0,0,0,4,0,4,1,4,0,0,4,1,0
0.046626,1,3,1,0.017699,0.046083,10,10,1,3,3,43,22,6,2,20,47,1,0.556098,228,223,26,0,0.582692,303,3,4,0,0,1,182,457,15,14,5,2,27,0,25,12,107,98,0,93,27,217,565,37,25,22,4,29,17,27,12,131,100,17,115,32,0
0,0,0,0,0,0,0,0,1,5,5,102,19,10,52,29,62,1,0.398467,312,264,11,0,0.398467,312,1,1,6,7,1,471,896,20,12,20,12,33,8,10,4,33,256,8,10,4,471,896,20,12,20,12,33,8,10,4,33,256,8,10,4,0
0,0,0,0,0,0,0,0,1,3,3,28,7,1,0,17,29,1,0.552795,178,164,7,0,0.552795,178,2,2,0,0,1,144,301,28,15,8,3,12,0,6,5,45,72,8,16,9,144,301,28,15,8,3,12,0,6,5,45,72,8,16,9,1
0,0,0,0,0,0,0,0,1,5,2,55,5,4,3,17,33,1,0.418803,196,164,11,0,0.413127,535,0,0,0,0,0,272,554,19,4,19,4,16,0,10,3,16,180,0,10,3,760,1427,45,21,45,21,69,0,57,18,69,422,0,57,18,0
0,0,0,0,0,0,0,0,1,1,1,33,6,0,0,14,27,1,0.503759,134,134,10,0,0.503759,134,2,2,0,0,1,132,233,16,11,7,2,13,0,9,7,52,63,0,38,14,132,233,16,11,7,2,13,0,9,7,52,63,0,38,14,0
0,0,0,0,0,0,0,0,1,1,1,5,0,1,1,0,2,1,0.433333,13,13,2,0,0.433333,13,0,0,0,0,0,17,29,1,0,1,0,2,0,1,0,2,7,0,1,0,17,29,1,0,1,0,2,0,1,0,2,7,0,1,0,0
0,0,0,0,0,0,0,0,2,1,1,11,6,1,0,7,12,1,0.379747,30,30,3,0,0.379747,30,2,2,0,0,1,49,78,24,14,4,2,5,0,2,1,38,20,8,12,5,49,78,24,14,4,2,5,0,2,1,38,20,8,12,5,0
0.11067,2,11,4,0.066158,0.111979,52,43,1,3,3,80,13,1,0,30,57,1,0.424288,283,222,16,0,0.424288,283,2,2,0,0,1,384,786,52,16,32,4,27,0,15,14,60,208,8,25,18,384,786,52,16,32,4,27,0,15,14,60,208,8,25,18,0
0.302314,8,32,8,0.180778,0.268293,158,121,2,7,7,94,17,2,2,38,68,1,0.394231,287,255,23,0,0.390541,289,2,2,1,1,1,441,861,54,17,34,5,30,5,22,17,63,231,13,32,21,451,874,87,20,34,5,31,5,22,17,75,236,13,42,21,1
0.306569,1,2,1,0.119048,0.214286,10,9,1,1,1,8,6,1,0,7,12,1,0.447368,34,32,4,0,0.447368,34,3,3,0,0,1,42,84,57,18,3,1,5,0,3,2,68,15,13,35,23,42,84,57,18,3,1,5,0,3,2,68,15,13,35,23,0
0.351194,9,39,10,0.213253,0.320186,177,138,1,7,7,95,16,1,0,41,72,1,0.386266,270,234,23,0,0.385164,270,2,2,0,0,1,429,828,48,17,28,5,31,2,22,20,64,227,10,32,24,431,830,81,20,28,5,32,2,22,20,76,227,10,42,24,0
0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,1,0.75,27,27,2,0,0.75,27,0,0,0,0,0,9,24,1,0,1,0,2,0,1,0,2,2,0,1,0,9,24,1,0,1,0,2,0,1,0,2,2,0,1,0,0
0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,2,1,0.75,27,27,2,0,0.75,27,0,0,0,0,0,9,24,1,0,1,0,2,0,1,0,2,2,0,1,0,9,24,1,0,1,0,2,0,1,0,2,2,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,2,1,3,4,2,4,1,0.7,21,21,3,0,0.7,21,1,1,0,0,1,9,22,1,1,0,0,2,0,2,0,12,2,0,12,0,9,22,1,1,0,0,2,0,2,0,12,2,0,12,0,0
0.434538,10,63,15,0.221538,0.383178,144,123,1,2,2,62,4,11,9,3,25,1,0.450342,263,255,17,0,0.450342,263,0,0,0,0,0,321,650,21,15,21,15,22,14,16,0,22,163,14,16,0,321,650,21,15,21,15,22,14,16,0,22,163,14,16,0,0
0,0,0,0,0,0,0,0,1,1,1,23,7,5,4,11,22,1,0.481081,89,88,10,0,0.481081,89,2,2,0,0,1,96,198,12,9,7,0,11,0,9,8,42,42,0,25,13,96,198,12,9,7,0,11,0,9,8,42,42,0,25,13,0
0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,0,1,1,0.789474,15,15,2,0,0.789474,15,0,0,3,3,0,4,15,0,0,0,0,1,0,1,0,1,0,0,1,0,4,15,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0,0,0,0,0,0,0,0,1,1,1,9,10,2,2,8,14,1,0.544444,49,48,7,0,0.544444,49,2,2,0,0,1,41,92,7,9,2,0,6,0,6,1,37,17,0,22,6,41,92,7,9,2,0,6,0,6,1,37,17,0,22,6,0
0,0,0,0,0,0,0,0,2,2,2,24,9,4,4,18,25,1,0.319527,54,53,1,0,0.319527,54,0,0,0,0,0,115,179,0,2,0,2,7,0,0,0,7,57,0,0,0,115,179,0,2,0,2,7,0,0,0,7,57,0,0,0,0
0,0,0,0,0,0,0,0,1,2,1,7,1,1,1,1,6,1,0.561404,32,32,4,0,0.561404,32,0,0,0,0,0,25,56,2,2,2,2,5,0,3,2,5,10,0,3,2,25,56,2,2,2,2,5,0,3,2,5,10,0,3,2,0
0.231047,1,4,1,0.096,0.173913,12,12,1,4,4,20,8,0,0,8,14,1,0.415254,49,48,6,0,0.415254,49,2,2,0,0,1,69,125,13,9,4,0,6,0,5,2,45,40,0,34,9,69,125,13,9,4,0,6,0,5,2,45,40,0,34,9,0
0.338624,1,4,1,0.153846,0.272727,12,12,1,3,3,13,7,0,0,6,10,1,0.482353,41,40,4,0,0.482353,41,2,2,0,0,1,44,78,11,9,2,0,4,0,3,1,43,26,0,32,8,44,78,11,9,2,0,4,0,3,1,43,26,0,32,8,0
0,0,0,0,0,0,0,0,1,3,3,25,9,0,0,11,23,1,0.482353,123,117,7,0,0.482353,123,2,2,0,0,1,132,268,16,9,7,0,12,0,6,1,51,73,0,35,8,132,268,16,9,7,0,12,0,6,1,51,73,0,35,8,0
0.055441,1,3,1,0.044,0.075758,11,10,1,3,3,26,11,0,0,10,22,1,0.423581,97,97,9,0,0.423581,97,2,2,0,0,1,132,250,14,9,5,0,12,0,8,4,51,69,0,37,11,132,250,14,9,5,0,12,0,8,4,51,69,0,37,11,0
0,0,0,0,0,0,0,0,2,0,0,6,1,2,1,0,6,1,0.727273,64,64,4,0,0.727273,64,4,6,0,0,1,24,90,16,17,3,1,6,0,3,3,102,6,0,81,18,24,90,16,17,3,1,6,0,3,3,102,6,0,81,18,0
0,0,0,0,0,0,0,0,1,2,2,21,4,1,1,9,14,1,0.327586,38,38,1,0,0.327586,38,0,0,0,0,0,78,119,0,1,0,1,5,0,0,0,5,59,0,0,0,78,119,0,1,0,1,5,0,0,0,5,59,0,0,0,0
0.382406,10,51,12,0.196809,0.328671,111,94,1,4,4,59,4,1,2,4,23,1,0.438114,223,214,14,0,0.438114,223,0,0,0,0,0,286,564,19,11,19,11,19,11,13,0,19,132,11,13,0,286,564,19,11,19,11,19,11,13,0,19,132,11,13,0,0
0.171975,1,3,1,0.129412,0.212766,11,10,1,1,1,10,6,1,0,9,15,1,0.38961,30,30,6,0,0.38961,30,1,1,0,0,1,47,85,3,0,3,0,6,0,5,3,6,23,0,5,3,47,85,3,0,3,0,6,0,5,3,6,23,0,5,3,0
0,0,0,0,0,0,0,0,1,1,1,4,4,1,0,2,5,1,0.527778,19,19,4,0,0.527778,19,1,1,0,0,1,17,35,1,0,1,0,3,0,3,1,3,6,0,3,1,17,35,1,0,1,0,3,0,3,1,3,6,0,3,1,0
0,0,0,0,0,0,0,0,1,3,3,16,6,1,0,5,12,1,0.351064,33,33,6,0,0.351064,33,1,1,0,0,1,61,101,3,1,3,1,7,0,5,3,7,34,0,5,3,61,101,3,1,3,1,7,0,5,3,7,34,0,5,3,0
0,0,0,0,0,0,0,0,1,9,9,76,10,0,0,13,30,1,0.412879,218,189,14,0,0.412879,218,3,4,0,0,1,310,583,36,12,26,0,17,0,13,11,97,177,0,81,26,310,583,36,12,26,0,17,0,13,11,97,177,0,81,26,0
0,0,0,0,0,0,0,0,1,1,1,18,5,4,14,5,19,1,0.626667,94,94,13,0,0.626667,94,1,1,2,3,1,56,149,10,5,5,5,14,0,12,5,14,19,5,12,5,56,149,10,5,5,5,14,0,12,5,14,19,5,12,5,0
0,0,0,0,0,0,0,0,2,1,1,10,6,2,3,14,23,1,0.615385,64,64,9,0,0.615385,64,2,2,1,1,1,40,107,13,7,3,2,9,0,8,2,21,16,5,19,7,40,107,13,7,3,2,9,0,8,2,21,16,5,19,7,0
0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,0,3,1,0.69697,23,23,4,0,0.69697,23,0,0,3,4,0,10,34,5,0,5,0,3,5,3,1,3,0,5,3,1,10,34,5,0,5,0,3,5,3,1,3,0,5,3,1,0
0.090336,1,3,1,0.066351,0.11,14,11,1,3,3,26,9,1,0,17,24,1,0.479167,92,91,7,0,0.479167,92,3,3,0,0,2,100,211,20,8,7,1,7,0,6,4,27,53,5,24,11,100,211,20,8,7,1,7,0,6,4,27,53,5,24,11,0
0,0,0,0,0,0,0,0,1,1,1,9,7,5,9,4,12,1,0.666667,74,74,9,0,0.666667,74,2,2,0,0,1,37,114,12,11,3,2,8,0,8,2,47,15,0,37,9,37,114,12,11,3,2,8,0,8,2,47,15,0,37,9,0
0.092672,1,3,1,0.066667,0.103774,14,11,1,3,2,32,6,1,0,17,28,1,0.45641,89,83,7,0,0.45641,89,2,2,0,0,2,106,210,15,6,5,1,11,0,6,3,22,46,5,16,8,106,210,15,6,5,1,11,0,6,3,22,46,5,16,8,0
0.607211,5,13,5,0.392045,0.527273,69,58,1,3,3,24,13,0,0,24,32,1,0.251701,37,35,8,0,0.251701,37,2,2,0,0,1,110,176,20,9,11,0,8,0,7,5,47,53,0,36,12,110,176,20,9,11,0,8,0,7,5,47,53,0,36,12,0
0.30031,4,11,4,0.166667,0.246377,61,51,1,3,3,57,13,0,0,24,46,1,0.325733,100,94,18,0,0.325733,100,2,2,0,0,1,207,366,28,11,19,2,22,0,17,15,61,95,0,46,22,207,366,28,11,19,2,22,0,17,15,61,95,0,46,22,0
0.193798,4,16,5,0.123791,0.170909,64,47,1,3,3,77,12,2,2,22,55,1,0.386161,173,163,28,0,0.386161,173,2,2,0,0,1,275,517,50,15,41,6,33,0,27,25,72,114,0,56,32,275,517,50,15,41,6,33,0,27,25,72,114,0,56,32,0
0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,0,1,1,0.8,12,12,2,0,0.8,12,0,0,2,2,0,3,10,0,0,0,0,1,0,1,0,1,0,0,1,0,3,10,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0.582418,1,4,1,0.280702,0.5,16,13,1,3,1,9,7,1,3,2,5,1,0.559322,33,31,3,0,0.559322,33,0,0,0,0,0,26,57,0,2,0,2,3,0,2,0,3,11,0,2,0,26,57,0,2,0,2,3,0,2,0,3,11,0,2,0,0
0,0,0,0,0,0,0,0,1,2,2,10,9,1,0,22,24,1,0.224138,13,13,2,0,0.224138,13,1,1,0,0,1,45,63,1,0,1,0,2,1,1,0,2,29,1,1,0,45,63,1,0,1,0,2,1,1,0,2,29,1,1,0,0
0,0,0,0,0,0,0,0,1,2,2,16,9,1,0,30,32,1,0.180723,15,13,2,0,0.180723,15,1,1,0,0,1,68,89,1,0,1,0,2,1,1,0,2,44,1,1,0,68,89,1,0,1,0,2,1,1,0,2,44,1,1,0,0
0,0,0,0,0,0,0,0,1,5,4,80,18,0,0,38,67,1,0.378815,211,172,28,0,0.383538,219,2,2,0,0,1,346,616,26,18,17,9,29,0,27,10,68,176,0,56,17,352,626,29,22,18,10,30,0,28,10,77,177,0,64,18,0
0,0,0,0,0,0,0,0,0,1,1,2,1,1,2,1,2,1,0.5,17,12,2,0,0.5,17,0,0,0,0,0,17,30,0,1,0,1,1,0,1,0,1,12,0,1,0,17,30,0,1,0,1,1,0,1,0,1,12,0,1,0,0
0,0,0,0,0,0,0,0,0,2,2,14,0,1,1,0,1,1,0.230769,15,13,1,0,0.230769,15,0,0,0,0,0,50,70,14,0,14,0,1,0,0,0,1,27,0,0,0,50,70,14,0,14,0,1,0,0,0,1,27,0,0,0,0
0,0,0,0,0,0,0,0,1,1,1,22,7,0,0,17,27,1,0.421429,59,58,8,0,0.421429,59,3,4,0,0,1,81,127,14,12,4,0,10,0,7,4,90,39,0,75,19,81,127,14,12,4,0,10,0,7,4,90,39,0,75,19,0
0.021277,1,4,1,0.026442,0.037975,11,9,1,4,4,57,1,1,1,1,17,1,0.328612,116,75,9,0,0.328612,116,0,0,0,0,0,237,416,5,1,5,1,16,0,8,2,16,149,0,8,2,237,416,5,1,5,1,16,0,8,2,16,149,0,8,2,0
0,0,0,0,0,0,0,0,2,3,2,10,1,2,0,0,3,1,0.365079,23,21,3,0,0.365079,23,1,1,0,0,1,40,65,0,0,0,0,3,0,2,0,3,33,0,2,0,40,65,0,0,0,0,3,0,2,0,3,33,0,2,0,0
0.031558,1,3,1,0.015924,0.02649,10,8,3,3,3,73,12,3,3,21,62,1,0.473968,264,251,36,0,0.4811,280,3,4,0,0,1,293,604,27,27,17,15,41,0,35,15,121,132,0,103,30,302,628,28,28,18,16,43,0,37,16,123,134,0,105,31,0
0,0,0,0,0,0,0,0,0,0,0,2,0,6,2,0,2,1,0.818182,18,18,3,0,0.818182,18,0,0,2,2,0,4,20,0,0,0,0,2,0,2,0,2,0,0,2,0,4,20,0,0,0,0,2,0,2,0,2,0,0,2,0,0
0,0,0,0,0,0,0,0,2,2,2,14,1,2,0,0,5,1,0.379032,47,42,3,0,0.379032,47,1,1,0,0,1,77,132,1,0,1,0,5,1,2,0,5,45,1,2,0,77,132,1,0,1,0,5,1,2,0,5,45,1,2,0,0
0,0,0,0,0,0,0,0,1,2,2,28,9,0,0,22,30,1,0.449612,116,96,7,0,0.449612,116,3,4,0,0,1,142,249,16,12,6,0,8,0,6,4,88,99,0,74,19,142,249,16,12,6,0,8,0,6,4,88,99,0,74,19,0
0,0,0,0,0,0,0,0,5,1,1,14,7,1,4,6,14,1,0.481132,51,51,5,0,0.481132,51,1,1,1,1,1,55,118,2,2,2,2,8,0,4,1,10,26,0,6,1,55,118,2,2,2,2,8,0,4,1,10,26,0,6,1,0
0,0,0,0,0,0,0,0,2,2,2,16,14,1,1,44,50,1,0.281481,38,33,4,0,0.281481,38,2,2,0,0,1,97,145,3,3,1,1,6,0,3,0,14,60,0,7,1,97,145,3,3,1,1,6,0,3,0,14,60,0,7,1,0
0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,0,4,1,0.828571,29,29,5,0,0.828571,29,0,0,1,2,0,6,29,0,0,0,0,4,0,4,1,4,0,0,4,1,6,29,0,0,0,0,4,0,4,1,4,0,0,4,1,0
0,0,0,0,0,0,0,0,1,1,1,9,9,2,2,5,9,1,0.58427,52,49,3,0,0.58427,52,0,0,0,0,0,37,91,0,2,0,2,4,0,2,0,4,13,0,2,0,37,91,0,2,0,2,4,0,2,0,4,13,0,2,0,0
0,0,0,0,0,0,0,0,1,2,2,26,16,4,3,33,46,1,0.407115,103,97,9,0,0.415094,110,0,0,0,0,0,150,280,12,3,12,3,13,2,8,6,13,87,2,8,6,155,289,14,7,12,4,14,2,9,6,22,88,2,16,7,0
0,0,0,0,0,0,0,0,1,1,1,4,0,1,1,0,3,1,0.547619,23,23,4,0,0.547619,23,0,0,0,0,0,19,43,2,0,2,0,3,0,3,0,3,8,0,3,0,19,43,2,0,2,0,3,0,3,0,3,8,0,3,0,0
0.375,2,4,2,0.132701,0.242718,28,25,2,3,3,23,5,0,0,7,20,1,0.469072,91,89,12,0,0.469072,91,2,2,0,0,1,103,211,7,0,7,0,13,0,11,3,13,49,0,11,3,103,211,7,0,7,0,13,0,11,3,13,49,0,11,3,0
0,0,0,0,0,0,0,0,1,2,2,7,0,1,1,0,3,0.75,0.676471,46,46,3,1,0.676471,46,0,0,0,0,0,22,43,2,0,2,0,3,0,3,0,3,9,0,3,0,22,43,2,0,2,0,3,0,3,0,3,9,0,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0.176471,3,3,1,0,0.176471,3,0,0,0,0,0,14,15,12,0,12,0,0,0,0,0,0,0,0,0,0,14,15,12,0,12,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,2,4,4,29,2,3,2,1,6,1,0.317568,47,42,5,0,0.36612,67,0,0,0,0,0,101,160,0,2,0,2,5,0,4,0,5,70,0,4,0,116,189,0,3,0,3,8,0,7,0,8,74,0,7,0,0
0,0,0,0,0,0,0,0,2,0,0,3,2,2,3,2,5,1,0.642857,18,18,3,0,0.642857,18,0,0,0,0,0,10,26,0,0,0,0,3,0,2,0,3,2,0,2,0,10,26,0,0,0,0,3,0,2,0,3,2,0,2,0,0
0,0,0,0,0,0,0,0,2,3,2,33,8,5,6,7,21,1,0.461883,103,99,11,0,0.465812,109,0,0,0,0,0,120,226,10,3,10,3,14,3,10,8,14,50,3,10,8,125,232,12,7,10,4,15,3,11,8,23,51,3,18,9,0
0,0,0,0,0,0,0,0,0,0,0,5,4,9,4,0,5,1,0.771429,27,27,6,0,0.771429,27,1,1,7,8,1,8,34,0,0,0,0,5,0,5,3,5,0,0,5,3,8,34,0,0,0,0,5,0,5,3,5,0,0,5,3,0
0.060213,3,19,6,0.038415,0.067612,64,62,1,4,4,179,37,4,0,127,189,1,0.433163,593,565,37,0,0.427948,686,2,2,0,0,1,776,1439,41,13,32,4,62,1,36,19,101,425,1,65,26,917,1666,83,33,45,6,77,7,46,19,213,466,7,140,37,1
0,0,0,0,0,0,0,0,0,0,0,3,5,6,2,0,3,1,0.829787,39,39,4,0,0.787234,111,0,0,1,1,0,8,42,0,0,0,0,3,0,3,0,3,0,0,3,0,30,148,4,1,4,1,14,4,14,3,15,0,4,15,4,0
0,0,0,0,0,0,0,0,3,0,0,4,11,1,0,6,10,1,0.404762,17,14,5,0,0.253731,17,1,1,0,0,1,25,41,1,0,1,0,4,0,4,0,4,10,0,4,0,50,73,4,2,4,2,10,0,8,0,10,18,0,8,0,0
0,0,0,0,0,0,0,0,2,10,6,117,15,8,11,26,62,1,0.326853,269,240,25,0,0.31355,280,1,1,1,1,1,554,892,25,2,21,2,36,0,24,1,36,302,4,24,1,613,969,25,2,21,2,52,0,40,4,52,321,4,40,4,1
0,0,0,0,0,0,0,0,0,3,3,16,2,5,14,1,3,1,0.314607,28,23,2,0,0.314607,28,0,0,0,0,0,61,91,1,2,1,2,2,0,1,0,2,26,0,1,0,61,91,1,2,1,2,2,0,1,0,2,26,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,3,1,0.5,7,7,2,0,0.5,7,3,4,0,0,1,7,11,5,0,0,0,1,0,1,0,13,2,0,13,4,7,11,5,0,0,0,1,0,1,0,13,2,0,13,4,0
0.280859,2,4,2,0.129808,0.2,27,24,1,3,3,25,7,0,0,9,21,1,0.378238,73,69,12,0,0.378238,73,2,2,0,0,1,120,208,8,0,8,0,12,0,11,3,12,61,0,11,3,120,208,8,0,8,0,12,0,11,3,12,61,0,11,3,0
0.102339,1,4,1,0.075862,0.123457,11,10,5,3,3,22,5,2,2,6,18,1,0.408759,56,55,13,0,0.408759,56,2,3,1,1,2,81,145,5,0,5,0,12,0,12,4,12,36,0,12,4,81,145,5,0,5,0,12,0,12,4,12,36,0,12,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0.755102,74,74,1,0,0.755102,74,0,0,2,2,0,24,71,22,0,22,0,0,22,0,0,0,0,22,0,0,24,71,22,0,22,0,0,22,0,0,0,0,22,0,0,0
0,0,0,0,0,0,0,0,1,3,3,31,9,0,0,14,29,1,0.375566,83,74,12,0,0.375566,83,2,3,0,0,2,138,241,29,2,7,2,15,0,11,3,15,77,22,11,3,138,241,29,2,7,2,15,0,11,3,15,77,22,11,3,0
